Season,team_id,Team,Shots,Shots Blocked,Power Play Opportunities,PIM,Player Hits,Giveaways,Takeaways,Injured Players
2003,11,Atlanta Thrashers (ATL),29.256410256,11.102564103,4.794871795,16.307692308,16.717948718,8.025641026,5.897435897,2.487179487
2011,25,Dallas Stars (DAL),32.416666667,12.944444444,4.055555556,12.555555556,23.055555556,6.861111111,7.083333333,2.583333333
2005,19,St Louis Blues (STL),28.888888889,12.472222222,6.277777778,19.888888889,13.583333333,11.083333333,5.555555556,2.305555556
2009,30,Minnesota Wild (MIN),27.85,12.775,3.625,11.55,18.4,7.55,5.375,2.35
2008,14,Tampa Bay Lightning (TBL),33.166666667,11.361111111,5.277777778,13.722222222,16.361111111,8.166666667,6.5,2.333333333
2016,5,Pittsburgh Penguins (PIT),32.486486486,14.594594595,3.459459459,9.513513514,29.027027027,6.837837838,6.189189189,2.594594595
2017,22,Edmonton Oilers (EDM),30.578947368,16.473684211,3.184210526,8.447368421,22.263157895,11.052631579,8.657894737,2.763157895
2013,16,Chicago Blackhawks (CHI),26.571428571,16,3.023809524,9.5,28.428571429,6.880952381,7.142857143,2.714285714
2018,2,NY Islanders Islanders (NYI),31.447368421,13.394736842,2.921052632,9.026315789,22.342105263,10.631578947,6.578947368,2.526315789
2006,12,Carolina Hurricanes (CAR),28.775,15.025,5.425,14.375,23.15,9.55,8.25,1.95
2017,52,Winnipeg Jets (WPG),31.871794872,13.717948718,3.538461538,9.410256410,18.743589744,10.179487179,6.102564103,2.641025641
2014,18,Nashville Predators (NSH),28.583333333,15.333333333,2.833333333,9.611111111,19.583333333,8.416666667,7.194444444,2.527777778
2010,15,Washington Capitals (WSH),28.461538462,16.871794872,4.051282051,12.871794872,21.974358974,7.666666667,6.487179487,2.128205128
2008,10,Toronto Maple Leafs (TOR),28,15.162162162,3.621621622,14.378378378,23.513513514,9.729729730,8.081081081,2.378378378
2005,5,Pittsburgh Penguins (PIT),34.864864865,12,6.864864865,16.729729730,10,6.432432432,4.108108108,2.405405405
2008,28,San Jose Sharks (SJS),27.027027027,14.135135135,3.837837838,14.540540541,24.810810811,9,5.567567568,2.297297297
2003,18,Nashville Predators (NSH),28.361111111,9.111111111,4.611111111,20.361111111,14.555555556,10.416666667,6.722222222,2.333333333
2005,10,Toronto Maple Leafs (TOR),31.631578947,11.421052632,6.394736842,17.552631579,20.447368421,9.315789474,6.578947368,2.263157895
2013,2,NY Islanders Islanders (NYI),30.175,15.525,3.075,10.275,23.15,9.6,7.625,2.575
2013,25,Dallas Stars (DAL),32.394736842,15.236842105,3.368421053,12.368421053,23.815789474,7.763157895,8.552631579,2.710526316
2003,19,St Louis Blues (STL),25.6,10.2,4.885714286,15.2,16.485714286,10.714285714,4.571428571,2.171428571
2003,17,Detroit Red Wings (DET),24.794871795,12.820512821,3.974358974,13.461538462,13.846153846,10.205128205,5.974358974,2.282051282
2014,53,Arizona Coyotes (ARI),31.833333333,16.277777778,3.333333333,9.5,28.944444444,7.583333333,6.833333333,2.777777778
2011,8,Montreal Canadiens (MTL),28.710526316,14.763157895,3.868421053,10.342105263,21.526315789,9.447368421,6.815789474,2.421052632
2016,18,Nashville Predators (NSH),29.694444444,16,3.111111111,9.75,21.222222222,8.222222222,5.972222222,2.583333333
2011,28,San Jose Sharks (SJS),28.676470588,17.058823529,3.088235294,11.382352941,23.235294118,10.088235294,7.382352941,2.558823529
2011,26,Los Angeles Kings (LAK),29.631578947,16,3.947368421,11.394736842,24.289473684,10,5.578947368,2.526315789
2010,11,Atlanta Thrashers (ATL),34.073170732,13.414634146,3.439024390,11.926829268,20.487804878,7.292682927,8.707317073,2.243902439
2011,16,Chicago Blackhawks (CHI),29.263157895,13.631578947,3.157894737,11.289473684,26.421052632,6.184210526,8.105263158,2.736842105
2014,23,Vancouver Canucks (VAN),28.914285714,12.885714286,3.371428571,10.028571429,23,9.742857143,7.142857143,2.742857143
2005,30,Minnesota Wild (MIN),31.974358974,11.948717949,5.410256410,16.435897436,14.179487179,10.384615385,6.769230769,2.307692308
2005,4,Philadelphia Flyers (PHI),29.394736842,13.684210526,6.078947368,15.263157895,17.052631579,9.657894737,5.394736842,2.315789474
2010,30,Minnesota Wild (MIN),31.972972973,13.027027027,4.027027027,11.378378378,21.648648649,7.270270270,5.675675676,2.621621622
2008,24,Anaheim Ducks (ANA),32.783783784,9.918918919,5.459459459,16.459459459,18.783783784,8.513513514,7.135135135,2.459459459
2011,1,New Jersey Devils (NJD),27.756756757,11.783783784,3.675675676,11.459459459,19.918918919,6.702702703,5.513513514,2.432432432
2006,13,Florida Panthers (FLA),29.414634146,14.341463415,5.780487805,12.804878049,17.536585366,10.804878049,8.073170732,2.195121951
2003,7,Buffalo Sabres (BUF),27.027027027,11.081081081,4.513513514,15.540540541,15.135135135,11.378378378,5.810810811,2.675675676
2008,4,Philadelphia Flyers (PHI),30.756756757,13.513513514,5.081081081,15.459459459,19.243243243,8.837837838,6.648648649,2.324324324
2006,20,Calgary Flames (CGY),29.916666667,13.027777778,5.444444444,15.083333333,16.5,11.361111111,8.305555556,2.305555556
2005,9,Ottawa Senators (OTT),29.388888889,15.25,6.666666667,17.805555556,19.111111111,9,7.333333333,2.277777778
2006,21,Colorado Avalanche (COL),28.789473684,14.842105263,4.736842105,12.894736842,16.421052632,8.5,9.684210526,2.342105263
2008,16,Chicago Blackhawks (CHI),29.970588235,12.411764706,4.235294118,16.529411765,19.588235294,6.205882353,5.941176471,2.441176471
2016,12,Carolina Hurricanes (CAR),27.514285714,15.828571429,2.457142857,7.142857143,23.114285714,10.4,8.714285714,2.485714286
2018,52,Winnipeg Jets (WPG),32.578947368,14.394736842,2.947368421,9.578947368,17.973684211,10.578947368,7.105263158,2.868421053
2016,3,NY Rangers Rangers (NYR),29.184210526,13.263157895,2.736842105,8.026315789,20,10.078947368,6.394736842,2.684210526
2010,3,NY Rangers Rangers (NYR),29.894736842,12.921052632,3.447368421,16.131578947,26.921052632,6.631578947,6.605263158,2.421052632
2018,10,Toronto Maple Leafs (TOR),32.461538462,16.307692308,2.641025641,7.666666667,25.230769231,12.384615385,7.897435897,2.564102564
2005,17,Detroit Red Wings (DET),27.405405405,13.972972973,5.945945946,13.594594595,16.378378378,10.405405405,6.837837838,1.378378378
2013,28,San Jose Sharks (SJS),28.461538462,17.256410256,2.615384615,11.794871795,24.538461538,10.358974359,6.512820513,2.641025641
2016,22,Edmonton Oilers (EDM),30.324324324,15.108108108,3.054054054,9.783783784,22.378378378,9.324324324,7.486486486,2.702702703
2015,12,Carolina Hurricanes (CAR),26.236842105,15.315789474,2.263157895,8.342105263,22.236842105,8.5,8.736842105,2.605263158
2016,7,Buffalo Sabres (BUF),32.638888889,13.25,3.083333333,9.333333333,20.611111111,8.333333333,5.638888889,2.722222222
2017,19,St Louis Blues (STL),30.024390244,14.317073171,3.121951220,9.195121951,22.560975610,7.243902439,7.756097561,2.707317073
2014,25,Dallas Stars (DAL),31.285714286,15.257142857,3.485714286,10.257142857,20.685714286,9.285714286,8.285714286,2.685714286
2015,17,Detroit Red Wings (DET),30.605263158,12.736842105,3.263157895,8.710526316,19.526315789,5.578947368,5.421052632,2.736842105
2014,15,Washington Capitals (WSH),28.277777778,15.472222222,3.25,10.888888889,27.416666667,9.75,7.805555556,2.694444444
2010,18,Nashville Predators (NSH),29.810810811,13.432432432,3.594594595,9.216216216,20.621621622,8.540540541,7.648648649,2.297297297
2008,29,Columbus Blue Jackets (CBJ),27.805555556,13.555555556,4.361111111,14.944444444,25.611111111,6.722222222,4.583333333,2.5
2009,5,Pittsburgh Penguins (PIT),27.902439024,14.243902439,3.878048780,15.121951220,23.512195122,7.073170732,5.731707317,2.170731707
2009,2,NY Islanders Islanders (NYI),32.463414634,13.390243902,3.707317073,12.926829268,22.731707317,10.243902439,9.756097561,2.414634146
2017,28,San Jose Sharks (SJS),30.028571429,17.342857143,3.257142857,9.314285714,24.942857143,12.657142857,8.6,2.771428571
2013,23,Vancouver Canucks (VAN),27.902439024,14.439024390,3.073170732,11.609756098,23.414634146,6.975609756,6.292682927,2.756097561
2015,30,Minnesota Wild (MIN),28.8,13.742857143,2.428571429,9.457142857,19.257142857,6.028571429,5.428571429,2.714285714
2011,24,Anaheim Ducks (ANA),31.361111111,13,4.166666667,12.138888889,21.055555556,8.277777778,6.25,2.722222222
2008,1,New Jersey Devils (NJD),28.628571429,13.2,3.885714286,13.971428571,16.914285714,7.571428571,5.428571429,2.457142857
2005,1,New Jersey Devils (NJD),29.236842105,14.763157895,5.052631579,15.789473684,11.973684211,10.605263158,8.026315789,2.368421053
2006,24,Anaheim Ducks (ANA),27.804878049,11.951219512,5.195121951,16.731707317,13.682926829,9.487804878,5.634146341,2.365853659
2005,28,San Jose Sharks (SJS),26.351351351,11.189189189,4.945945946,15.189189189,18.351351351,8.351351351,5.324324324,2.081081081
2017,54,Vegas Golden Knights (VGK),30.513513514,15.351351351,3.108108108,8.189189189,21.216216216,10.405405405,8.540540541,2.729729730
2018,21,Colorado Avalanche (COL),32.589743590,13.769230769,3.589743590,9.512820513,21.410256410,7.128205128,7.358974359,2.692307692
2018,20,Calgary Flames (CGY),28.333333333,15.205128205,3.102564103,10.435897436,19.615384615,12.333333333,9.384615385,2.589743590
2017,9,Ottawa Senators (OTT),31.162162162,15.054054054,2.945945946,10.162162162,21.297297297,10.675675676,6.621621622,2.594594595
2009,17,Detroit Red Wings (DET),28.512820513,15.051282051,3.410256410,10.641025641,24.923076923,9.974358974,7,2.615384615
2006,17,Detroit Red Wings (DET),23.594594595,15.378378378,5.351351351,12.972972973,16.540540541,9.810810811,7.054054054,1.864864865
2014,28,San Jose Sharks (SJS),29.378378378,17.756756757,2.702702703,11.891891892,24.513513514,10.486486486,6.837837838,2.594594595
2011,23,Vancouver Canucks (VAN),29.657894737,15.815789474,3.921052632,13.5,23.131578947,7.815789474,6.736842105,2.657894737
2018,19,St Louis Blues (STL),30.777777778,13.638888889,3.444444444,9.138888889,18.388888889,8.027777778,7.333333333,2.611111111
2016,8,Montreal Canadiens (MTL),29.444444444,15.861111111,3.638888889,8.25,29.833333333,11.777777778,6.583333333,2.583333333
2018,29,Columbus Blue Jackets (CBJ),30.526315789,11.684210526,2.789473684,7.552631579,17.842105263,8.921052632,6.657894737,2.684210526
2005,14,Tampa Bay Lightning (TBL),26.205128205,12.538461538,5.076923077,15.051282051,14.820512821,8.871794872,6.205128205,2.512820513
2017,25,Dallas Stars (DAL),29.666666667,15.717948718,3.538461538,9.692307692,20.564102564,9.692307692,6.153846154,2.717948718
2016,26,Los Angeles Kings (LAK),26.083333333,15.833333333,3.222222222,9.805555556,26.083333333,9.055555556,5.083333333,2.583333333
2014,1,New Jersey Devils (NJD),30.421052632,12.078947368,3.578947368,8.289473684,19.447368421,7.078947368,7.421052632,2.605263158
2013,24,Anaheim Ducks (ANA),27.682926829,12.975609756,3.146341463,11.926829268,25.243902439,8.097560976,5.878048780,2.682926829
2016,16,Chicago Blackhawks (CHI),31.179487179,16.051282051,2.666666667,7.230769231,26.948717949,9.051282051,6.641025641,2.692307692
2018,26,Los Angeles Kings (LAK),31.487179487,14.153846154,2.897435897,7.384615385,19.025641026,9.025641026,5.128205128,2.769230769
2011,12,Carolina Hurricanes (CAR),31.325,16.05,3.275,12.75,19.3,6.45,7,2.45
2003,28,San Jose Sharks (SJS),29.567567568,9.621621622,4.324324324,15.432432432,14.189189189,8.675675676,4.567567568,2.378378378
2008,3,NY Rangers Rangers (NYR),29.846153846,14.717948718,3.897435897,14.333333333,27.333333333,5.923076923,8.512820513,2.512820513
2008,23,Vancouver Canucks (VAN),29.078947368,11.763157895,4.894736842,18.789473684,19.605263158,8.394736842,7.131578947,2.368421053
2015,29,Columbus Blue Jackets (CBJ),30.410256410,11.897435897,3.538461538,12.384615385,21.461538462,7.153846154,4.846153846,2.641025641
2011,10,Toronto Maple Leafs (TOR),31.297297297,15.324324324,3.837837838,10.918918919,23.405405405,9.324324324,7.459459459,2.378378378
2003,30,Minnesota Wild (MIN),29.421052632,10.736842105,3.631578947,14,13.526315789,12.342105263,6.052631579,2.552631579
2006,18,Nashville Predators (NSH),32.025641026,11.846153846,5,17.025641026,13.948717949,8.897435897,6.282051282,2.205128205
2014,24,Anaheim Ducks (ANA),28.552631579,14.289473684,3.131578947,11.894736842,28.421052632,9.421052632,6.105263158,2.605263158
2013,1,New Jersey Devils (NJD),24.926829268,12.585365854,3.146341463,7.268292683,23.365853659,7.536585366,5.756097561,2.658536585
2013,5,Pittsburgh Penguins (PIT),27.357142857,12.857142857,3,11.166666667,26.976190476,4.690476190,6.642857143,2.738095238
2017,6,Boston Bruins (BOS),29.648648649,14.486486486,3.027027027,10.810810811,26.837837838,12.189189189,11.162162162,2.540540541
2003,9,Ottawa Senators (OTT),24.75,11.611111111,4.472222222,14.555555556,25.083333333,13.638888889,8.138888889,2.666666667
2005,2,NY Islanders Islanders (NYI),32.540540541,15.621621622,6.702702703,15.567567568,14.162162162,10.621621622,8.054054054,2.108108108
2005,6,Boston Bruins (BOS),30.710526316,12.789473684,6.236842105,13.894736842,14.868421053,8.973684211,6.315789474,2.315789474
2006,4,Philadelphia Flyers (PHI),31.837837838,14.729729730,5.324324324,14.729729730,17.135135135,10.864864865,8.027027027,2.135135135
2015,23,Vancouver Canucks (VAN),30.789473684,12.052631579,3.447368421,11.710526316,20.263157895,7.868421053,6.289473684,2.526315789
2013,4,Philadelphia Flyers (PHI),30.102564103,15.615384615,4.102564103,15.615384615,24.282051282,8.692307692,7,2.641025641
2015,22,Edmonton Oilers (EDM),31.368421053,14.842105263,3,7.578947368,24.184210526,10.394736842,6.631578947,2.631578947
2010,28,San Jose Sharks (SJS),28.263157895,16.236842105,3.552631579,13.973684211,21.815789474,8.947368421,6.763157895,2.473684211
2015,52,Winnipeg Jets (WPG),30.138888889,14.333333333,3.777777778,11.055555556,21.388888889,10.638888889,6.555555556,2.694444444
2013,27,Phoenix Coyotes (PHX),33.368421053,14.684210526,3.631578947,10.526315789,23.052631579,6.578947368,6.578947368,2.789473684
2013,17,Detroit Red Wings (DET),28.707317073,11.560975610,3.756097561,8.097560976,22.658536585,7.512195122,7.121951220,2.731707317
2013,52,Winnipeg Jets (WPG),30.731707317,15.146341463,3.585365854,9.585365854,20.682926829,8.414634146,5.463414634,2.658536585
2009,14,Tampa Bay Lightning (TBL),31.275,11.825,4.15,15.9,19.975,8.375,6.775,2.2
2003,6,Boston Bruins (BOS),27.657894737,11.894736842,4,13.210526316,12.526315789,10.210526316,6.631578947,2.368421053
2003,1,New Jersey Devils (NJD),23.857142857,14.314285714,3.485714286,10.971428571,13.657142857,12.685714286,7.828571429,2.628571429
2013,18,Nashville Predators (NSH),29.9,11.775,3.2,10.75,18.5,8.125,7.05,2.625
2009,15,Washington Capitals (WSH),29.825,17,3.75,11.5,20.375,10.55,8.575,2.225
2009,23,Vancouver Canucks (VAN),28.625,13.4,3.825,15.325,19.8,7.2,6.975,2.35
2015,10,Toronto Maple Leafs (TOR),30.416666667,14.444444444,3.25,7.277777778,26.055555556,8.416666667,7.305555556,2.722222222
2011,29,Columbus Blue Jackets (CBJ),29.351351351,12.594594595,3.162162162,13.972972973,19.837837838,5.729729730,6.081081081,2.432432432
2006,23,Vancouver Canucks (VAN),27.717948718,13.153846154,5.871794872,14.076923077,19.102564103,8.230769231,6.974358974,2.358974359
2006,15,Washington Capitals (WSH),34.923076923,16.717948718,5.384615385,18.512820513,16.974358974,11.307692308,8.923076923,2.076923077
2009,22,Edmonton Oilers (EDM),31.825,12.6,3.55,14.625,17.75,11.675,7.5,2.35
2005,26,Los Angeles Kings (LAK),29.625,13,6.275,22.125,17.475,10.95,6,2.075
2005,12,Carolina Hurricanes (CAR),30.891891892,14.108108108,5.675675676,16.405405405,14.891891892,6.783783784,6.918918919,2.135135135
2008,17,Detroit Red Wings (DET),27.611111111,12.805555556,4.305555556,10.472222222,20.916666667,7.111111111,6.833333333,2.416666667
2018,17,Detroit Red Wings (DET),34.275,12.675,3.3,7.625,20.175,10.275,5.825,2.75
2011,18,Nashville Predators (NSH),31.421052632,11.447368421,3.552631579,9.973684211,16.473684211,8.157894737,7.631578947,2.684210526
2010,27,Phoenix Coyotes (PHX),33.277777778,14,4.027777778,11.388888889,21.333333333,6.722222222,6.305555556,2.555555556
2015,15,Washington Capitals (WSH),28.513513514,13.594594595,2.918918919,8.648648649,22.216216216,7.621621622,7.135135135,2.486486486
2013,10,Toronto Maple Leafs (TOR),36.219512195,13.609756098,3.463414634,13.292682927,27.756097561,9.975609756,7.097560976,2.682926829
2009,29,Columbus Blue Jackets (CBJ),30.317073171,12.926829268,4.170731707,12.756097561,23.292682927,6.243902439,6.243902439,2.390243902
2010,5,Pittsburgh Penguins (PIT),28.333333333,15.153846154,4.307692308,16.692307692,23.230769231,5.692307692,6.102564103,2.384615385
2016,9,Ottawa Senators (OTT),30.527777778,14.194444444,3.444444444,10.444444444,21.888888889,9.722222222,6.333333333,2.611111111
2005,11,Atlanta Thrashers (ATL),29.666666667,11.461538462,6.512820513,18.743589744,14.974358974,7.820512821,6.846153846,2.487179487
2011,13,Florida Panthers (FLA),30.710526316,13.368421053,3.078947368,13.184210526,27.763157895,5.947368421,6.605263158,2.368421053
2008,2,NY Islanders Islanders (NYI),32.421052632,14.052631579,4.684210526,14.789473684,19,9.973684211,8.394736842,2.526315789
2014,7,Buffalo Sabres (BUF),35.447368421,9.868421053,3.394736842,11.763157895,19.921052632,5.973684211,4.473684211,2.394736842
2016,30,Minnesota Wild (MIN),30.444444444,13.861111111,2.944444444,8.805555556,20.638888889,6.5,5.777777778,2.666666667
2016,25,Dallas Stars (DAL),29.864864865,14.621621622,3.378378378,11.432432432,17.918918919,7.459459459,5.621621622,2.567567568
2003,2,NY Islanders Islanders (NYI),25.783783784,13.594594595,4.432432432,13.756756757,15.351351351,9.972972973,6.864864865,2.756756757
2017,17,Detroit Red Wings (DET),31.945945946,12.054054054,3.324324324,9.297297297,20.216216216,10.432432432,6.864864865,2.756756757
2018,30,Minnesota Wild (MIN),29.263157895,13.710526316,2.947368421,9.473684211,18.263157895,6.078947368,5.078947368,2.657894737
2017,16,Chicago Blackhawks (CHI),32.810810811,19.324324324,3.189189189,10.567567568,24.702702703,9.972972973,8.729729730,2.621621622
2005,22,Edmonton Oilers (EDM),26.692307692,12.333333333,6.205128205,16.923076923,13.820512821,14.205128205,7.641025641,2.076923077
2006,11,Atlanta Thrashers (ATL),30.675,11.95,5.3,16.35,16.85,10.1,7.175,2.075
2015,20,Calgary Flames (CGY),29.305555556,15.166666667,2.527777778,9.25,16.972222222,8.805555556,6.472222222,2.666666667
2015,21,Colorado Avalanche (COL),30.675675676,11.486486486,3.027027027,10.621621622,19.459459459,6.135135135,6.054054054,2.648648649
2017,8,Montreal Canadiens (MTL),31.871794872,16.512820513,3.333333333,8.717948718,27.692307692,12.410256410,6.102564103,2.615384615
2008,27,Phoenix Coyotes (PHX),31.486486486,13.702702703,4.081081081,16.459459459,20.054054054,6.135135135,5.891891892,2.432432432
2014,19,St Louis Blues (STL),27.837837838,13.216216216,3.378378378,10.378378378,23.378378378,6.972972973,6.972972973,2.432432432
2017,7,Buffalo Sabres (BUF),32.421052632,12.815789474,3.052631579,7.421052632,19.789473684,8.342105263,5.947368421,2.605263158
2010,6,Boston Bruins (BOS),33.694444444,14.666666667,3.277777778,14.5,23.416666667,7.361111111,7.111111111,2.194444444
2015,9,Ottawa Senators (OTT),33.763157895,14.605263158,3.447368421,12.473684211,23.421052632,8.789473684,7.078947368,2.736842105
2013,8,Montreal Canadiens (MTL),29.825,15.125,3.275,11.375,23.525,7.6,4.675,2.675
2013,26,Los Angeles Kings (LAK),27.425,15.6,3.9,11.25,27.9,9.85,5.525,2.65
2018,4,Philadelphia Flyers (PHI),29.894736842,14.763157895,3.236842105,9.131578947,21.526315789,10.315789474,8.157894737,2.552631579
2015,14,Tampa Bay Lightning (TBL),28.421052632,14.210526316,2.973684211,10.052631579,26,7.157894737,6.552631579,2.526315789
2016,28,San Jose Sharks (SJS),26.333333333,16.055555556,2.611111111,9.388888889,23.555555556,12.777777778,5.722222222,2.638888889
2009,6,Boston Bruins (BOS),29.769230769,13.692307692,3.589743590,11.487179487,22.923076923,6.256410256,5.153846154,2.384615385
2010,12,Carolina Hurricanes (CAR),34.388888889,15.944444444,3.694444444,12.194444444,21.888888889,7.916666667,8.055555556,2.361111111
